EQID,Mw,SoF,Dip,RJB,VS30,PGV_geo
518,4.3,N,74.0,66.92195934,232.0,0.103430371
497,4.2,S,74.0,118.3727843,375.0,0.012497431
462,4.2,S,65.0,104.2842065,311.0,0.021485144
172,4.6,S,72.0,162.838954,721.0,0.052454743
173,4.3,R,64.0,115.4017968,295.0,0.027043604
449,4.0,S,70.0,128.4325241,519.0,0.006834811
589,4.2,S,80.0,84.80731658,329.0,0.014924643
475,4.1,N,40.0,71.50537442,347.0,0.03167227
352,5.0,N,51.0,118.9020026,532.0,0.087265177
707,4.2,N,55.0,88.80912814,328.0,0.020387551
280,4.2,R,57.0,68.864156,214.0,0.044868488
513,4.2,S,66.0,94.59147985,234.0,0.067251635
643,4.7,S,80.0,144.4747343,444.0,0.121709114
304,4.5,N,45.0,140.6668569,459.0,0.021266062
351,5.0,N,29.0,161.1856071,328.0,0.079565395
159,4.4,S,81.0,165.549728,597.0,0.032969469
733,5.6,S,34.0,157.563856,435.0,0.117071074
8852,5.4,N,40.0,80.0,328.0,0.584751537
229,4.0,N,41.0,96.12377182,293.0,0.08750021
271,4.3,S,79.0,109.632916,574.0,0.00700254
105,5.1,N,49.0,40.98197073,336.0,2.39897885
8843,5.0,N,52.0,134.0,873.0,0.01633526
353,4.3,S,64.0,172.0150723,303.0,0.009072695
366,6.3,N,42.0,80.93,196.0,2.300724167
8757,3.9,S,90.0,118.0,452.0,0.006640388
8449,4.5,N,52.0,132.0,906.0,0.020002116
249,3.9,N,48.0,74.91477649,340.0,0.028812526
567,5.6,S,59.0,79.67895177,193.0,1.015611114
328,4.4,N,44.0,170.1250389,555.0,0.014901269
407,3.9,S,79.0,135.9994566,361.0,0.008456195
121,4.5,S,83.0,40.60173911,826.0,0.018821234
8729,4.7,S,77.0,129.0,495.0,0.032504036
701,4.2,N,55.0,46.39986604,532.0,0.05033875
546,4.8,S,87.0,187.3664366,401.0,0.038679513
234,5.1,N,45.0,137.445555,271.0,0.078266591
249,3.9,N,48.0,50.53725987,468.0,0.034477361
166,3.5,S,81.0,47.15529049,863.0,0.018405223
590,4.4,S,67.0,178.9260648,709.0,0.010364616
582,4.6,S,70.0,73.53737479,654.0,0.020644251
9239,4.5,R,80.0,148.0,721.0,0.030977974
3,6.1,N,43.0,1.67,198.0,36.3338525
558,4.7,S,62.0,158.7474642,414.0,0.036811254
407,3.9,S,79.0,111.1393386,514.0,0.02714227
70,5.0,N,44.0,72.65213562,145.0,0.563157826
8795,3.8,N,70.0,100.0,396.0,0.031689446
627,5.0,S,67.0,185.3191794,630.0,0.021241858
8924,3.7,N,60.0,94.0,352.0,0.015751681
9225,4.7,S,67.0,156.0,555.0,0.03772761
520,5.0,N,52.0,152.2919261,694.0,0.047744178
373,3.9,N,39.0,103.0631829,403.0,0.01666534
711,4.0,N,55.0,44.09890589,415.0,0.056069983
166,3.5,S,81.0,52.28655101,481.0,0.035889716
435,4.7,N,41.0,87.43243776,234.0,0.095124295
333,4.4,S,77.0,170.8560369,523.0,0.010964958
9097,4.3,R,26.0,58.0,305.0,0.092292029
682,4.2,S,88.0,44.41176244,313.0,0.016999014
462,4.2,S,65.0,28.21724654,295.0,0.25241364
8997,6.8,S,66.0,65.0,426.0,5.479635546
394,4.3,S,47.0,77.15815542,466.0,0.027476908
737,4.7,S,56.0,57.54918999,860.0,0.032109103
152,4.0,S,61.0,23.39531075,362.0,0.295137884
514,4.3,S,80.0,88.10933018,1380.0,0.011805261
8893,4.3,S,84.0,84.0,445.0,0.060702329
351,5.0,N,29.0,177.1556268,745.0,0.022315509
178,4.3,N,45.0,115.9419238,1113.0,0.007991223
163,4.8,S,79.0,142.1913424,322.0,0.147772473
168,3.5,R,81.0,27.19475977,430.0,0.074718765
705,4.0,N,55.0,72.25766097,836.0,0.017661191
682,4.2,S,88.0,52.5336653,555.0,0.004479045
609,4.0,N,51.0,20.31141724,292.0,0.109897768
724,4.5,N,40.0,63.20327794,468.0,0.197514489
9201,4.6,N,53.0,22.0,714.0,0.962429992
174,3.7,S,77.0,88.90962005,758.0,0.035550395
9221,4.5,S,83.0,55.0,574.0,0.05915776
575,4.2,S,52.0,195.6028843,348.0,0.030836985
528,4.3,S,77.0,85.58312278,207.0,0.075136741
433,4.2,N,55.0,80.20497004,696.0,0.009109961
8795,3.8,N,70.0,104.0,314.0,0.038051494
8658,4.0,N,35.0,130.0,234.0,0.024213417
8872,4.3,S,78.0,61.0,284.0,0.03562973
225,4.8,N,38.0,61.3581424,696.0,0.033856041
347,5.0,N,34.0,148.7119425,462.0,0.046563531
349,4.0,S,47.0,57.39964779,328.0,0.034610397
560,4.1,S,80.0,137.3381659,488.0,0.018141375
644,4.8,S,82.0,142.1944142,301.0,0.014831386
624,4.2,S,82.0,192.8602185,570.0,0.004505262
597,4.1,S,58.0,89.76799944,171.0,0.034211705
570,4.2,S,75.0,96.35244653,358.0,0.030563855
358,5.2,N,43.0,96.85355067,371.0,0.333946851
527,4.2,N,74.0,58.52269901,344.0,0.032850176
379,5.2,S,79.0,134.9433359,324.0,0.396139103
9221,4.5,S,83.0,92.0,445.0,0.038261878
453,4.4,S,69.0,162.2514417,901.0,0.014728202
471,4.1,S,76.0,64.24786596,347.0,0.016816659
56,5.0,S,57.0,4.998782971,370.0,9.41233295
383,4.1,N,19.0,59.62605695,361.0,0.023077738
9140,4.9,N,39.0,100.0,460.0,0.097574293
271,4.3,S,79.0,115.1929278,317.0,0.018477033
385,6.6,N,37.0,56.91,1323.0,1.269986287
366,6.3,N,42.0,82.38,745.0,1.318427106
8785,4.3,S,69.0,98.0,328.0,0.071118163
413,4.2,N,41.0,31.5441963,219.0,0.113182845
316,4.1,S,44.0,144.1508706,313.0,0.014218768
9235,4.5,N,35.0,125.0,460.0,0.02127898
495,4.4,S,54.0,116.6398866,412.0,0.020035002
9247,4.4,N,40.0,151.0,445.0,0.036474201
257,4.7,N,45.0,84.11634782,468.0,0.08006592
517,4.6,S,86.0,168.860959,714.0,0.036959635
644,4.8,S,82.0,143.7834813,369.0,0.015163067
719,4.2,N,55.0,140.5634324,580.0,0.006697797
464,3.8,S,87.0,117.0153806,543.0,0.027291074
394,4.3,S,47.0,23.281415,732.0,0.047253974
410,4.7,N,29.0,91.12775266,307.0,0.051561753
589,4.2,S,80.0,170.1885423,567.0,0.005338724
519,4.1,S,85.0,79.11799145,654.0,0.010305386
639,4.7,N,50.0,89.33112266,310.0,0.208664493
639,4.7,N,50.0,180.4011148,428.0,0.037161207
206,4.0,S,90.0,15.73990095,483.0,0.160203491
551,5.7,S,60.0,96.46568564,382.0,1.034705803
80,5.4,S,81.0,77.76115559,1380.0,0.346764275
565,4.7,S,70.0,105.5632132,304.0,0.098195947
9227,5.1,N,45.0,26.0,210.0,2.435751569
736,4.0,N,55.0,52.70774176,369.0,0.044774861
8824,4.2,S,73.0,73.0,445.0,0.037551506
536,4.7,S,89.0,98.67594222,229.0,0.178664481
143,3.9,S,44.0,128.3850327,660.0,0.01419912
8501,5.3,S,86.0,175.0,567.0,0.060919701
207,4.0,S,56.0,53.41729067,196.0,0.049672271
8868,3.8,N,45.0,71.0,1010.0,0.008770622
385,6.6,N,37.0,164.27,827.0,0.717875853
463,4.1,S,73.0,48.55332901,193.0,0.07631358
8729,4.7,S,77.0,169.0,450.0,0.027049298
359,3.8,N,49.0,100.8778109,460.0,0.014141246
9221,4.5,S,83.0,141.0,579.0,0.007400952
501,4.7,S,69.0,172.8739613,906.0,0.006911478
8484,4.2,N,69.0,30.0,234.0,0.249856781
342,4.0,S,86.0,60.33205249,731.0,0.03194031
418,5.0,N,34.0,146.1983049,599.0,0.020625713
577,6.7,S,68.0,73.28,654.0,2.458995702
352,5.0,N,51.0,141.8690457,1080.0,0.019960251
8456,4.4,S,86.0,145.0,583.0,0.018830416
575,4.2,S,52.0,189.4637213,229.0,0.042057839
439,5.3,N,34.0,34.16152136,236.0,0.585599139
385,6.6,N,37.0,47.96,630.0,3.790433178
684,7.0,N,43.0,30.47,1141.0,6.887276713
355,4.2,S,85.0,58.36733934,271.0,0.038139085
8464,4.5,S,87.0,143.0,338.0,0.038775691
72,4.9,S,74.0,58.19045704,907.0,0.106770921
8725,4.6,S,77.0,121.0,358.0,0.11680424
403,4.4,N,35.0,61.77024514,696.0,0.013400886
8680,4.8,S,70.0,187.0,396.0,0.082854235
673,4.2,S,76.0,70.0331338,214.0,0.092525662
122,4.8,N,38.0,86.7614306,731.0,0.060281143
604,4.7,S,82.0,91.2180393,358.0,0.015325111
508,4.8,N,50.0,49.21952198,356.0,0.056304926
23,5.4,S,23.0,131.6953575,311.0,0.147582833
540,4.8,N,46.0,139.5629653,219.0,0.146798725
328,4.4,N,44.0,54.10365485,387.0,0.048946481
192,4.9,S,82.0,144.5959298,322.0,0.055030478
551,5.7,S,60.0,140.0873489,826.0,0.661036727
187,4.3,N,59.0,88.15861666,286.0,0.043890035
704,4.0,N,55.0,85.44341212,694.0,0.01022083
256,4.2,S,85.0,13.59932339,483.0,0.488342848
569,4.1,S,54.0,195.4441847,570.0,0.002824975
9241,4.5,S,69.0,6.2,329.0,0.586818878
534,4.4,N,70.0,149.8797889,393.0,0.019104203
659,5.2,N,33.0,49.05333011,558.0,0.405311384
221,3.9,S,65.0,54.48939436,340.0,0.023068016
397,4.7,N,48.0,108.8116276,1080.0,0.02016524
726,4.8,S,72.0,163.3845524,317.0,0.131849383
515,4.1,N,82.0,39.18641576,367.0,0.029791637
376,4.2,S,55.0,76.55545626,270.0,0.02769128
183,4.9,S,90.0,35.02246214,315.0,0.058889599
532,4.4,S,86.0,149.7982901,735.0,0.016513398
8997,6.8,S,66.0,7.0,346.0,13.00991878
280,4.2,R,57.0,27.43248236,884.0,0.089326907
9238,4.6,S,76.0,154.0,660.0,0.011965788
28,5.4,N,15.0,41.57728278,611.0,0.267691102
8456,4.4,S,86.0,61.0,1072.0,0.028587001
8757,3.9,S,90.0,112.0,1747.0,0.008070126
352,5.0,N,51.0,85.58682739,271.0,0.254940557
121,4.5,S,83.0,39.74587676,380.0,0.015249271
567,5.6,S,59.0,89.67450182,145.0,1.387569761
18,7.6,S,87.0,7.37,701.0,21.97610434
597,4.1,S,58.0,109.8785973,460.0,0.021012493
229,4.0,N,41.0,140.7375001,358.0,0.025564934
8449,4.5,N,52.0,127.0,246.0,0.153910237
735,4.2,S,87.0,94.47041454,145.0,0.179657651
162,4.8,R,37.0,177.4036942,253.0,0.045400296
370,4.0,N,43.0,83.04617748,875.0,0.005867413
319,4.6,N,50.0,145.6744594,875.0,0.011377068
8455,4.0,N,45.0,106.0,131.0,0.033919952
522,4.7,N,36.0,136.6052257,584.0,0.023574863
200,4.4,R,41.0,67.75136267,293.0,0.08613487
495,4.4,S,54.0,133.4729384,514.0,0.025232238
297,3.8,N,74.0,170.3660663,691.0,0.002072094
622,4.1,R,35.0,147.2207769,303.0,0.004036532
311,5.2,N,42.0,154.3946452,709.0,0.133636996
136,5.8,S,80.0,191.5597283,771.0,0.122446764
189,4.0,S,90.0,33.1624955,483.0,0.046602938
379,5.2,S,79.0,142.8009806,307.0,0.304291
602,4.1,N,25.0,18.50550022,292.0,0.280448226
384,3.9,S,74.0,77.66117376,313.0,0.0174099
612,4.7,S,69.0,120.8591613,414.0,0.053122254
105,5.1,N,49.0,117.9824793,265.0,0.267223777
8658,4.0,N,35.0,149.0,1010.0,0.002474596
172,4.6,S,72.0,54.94237965,404.0,0.183446281
495,4.4,S,54.0,44.1957117,448.0,0.119683216
347,5.0,N,34.0,33.48491631,236.0,0.442540116
9220,4.0,S,71.0,61.0,246.0,0.030154843
287,3.6,S,53.0,57.14993714,463.0,0.024711581
440,4.6,S,66.0,41.51586469,695.0,0.072835389
9235,4.5,N,35.0,95.0,208.0,0.038744409
329,4.5,N,45.0,98.39890093,317.0,0.070740972
148,4.6,S,75.0,14.14970715,315.0,0.390134357
460,4.1,N,81.0,170.1362421,270.0,0.040621919
558,4.7,S,62.0,130.1621845,377.0,0.196573649
292,4.3,S,60.0,144.3016958,343.0,0.02035687
8501,5.3,S,86.0,142.0,236.0,0.10821018
575,4.2,S,52.0,162.089663,396.0,0.019453756
619,4.0,S,79.0,84.77989893,270.0,0.036591276
558,4.7,S,62.0,135.3958577,286.0,0.112421676
507,5.7,N,35.0,159.2982416,273.0,0.332061202
502,4.0,S,86.0,195.6241122,336.0,0.005558946
249,3.9,N,48.0,70.46864492,286.0,0.015199195
388,4.6,N,55.0,170.0437289,344.0,0.013761893
424,4.4,N,32.0,59.39295406,630.0,0.046733907
304,4.5,N,45.0,148.8681299,771.0,0.012539963
306,4.0,N,36.0,100.264094,236.0,0.018221514
261,3.9,N,66.0,48.87889986,358.0,0.015334429
481,4.1,S,72.0,42.39958061,583.0,0.027745064
599,4.1,S,90.0,127.4610827,444.0,0.004725945
250,4.0,N,43.0,41.93432291,350.0,0.021012075
109,5.2,S,85.0,36.68071348,481.0,0.297740696
659,5.2,N,33.0,184.3728038,683.0,0.059308768
9231,4.0,R,36.0,84.0,186.0,0.026928974
579,4.5,S,81.0,159.4413971,541.0,0.005744443
572,4.0,S,62.0,93.27860764,695.0,0.02272221
627,5.0,S,67.0,175.1762369,429.0,0.10293805
248,3.9,S,37.0,69.1853472,131.0,0.030873227
467,4.0,N,36.0,19.52227028,732.0,0.065359891
255,4.8,S,81.0,52.66788782,315.0,0.193215302
517,4.6,S,86.0,77.82934602,654.0,0.046345837
9130,4.5,N,70.0,133.0,860.0,0.010119883
296,4.3,S,78.0,56.09421137,885.0,0.049451995
560,4.1,S,80.0,147.1099682,415.0,0.007710737
616,4.3,S,84.0,84.42138987,196.0,0.102436025
95,4.3,S,89.0,42.36443761,468.0,0.224793954
643,4.7,S,80.0,65.85248674,567.0,0.064743341
561,4.2,S,76.0,151.775562,375.0,0.010226955
99,5.0,N,10.59,41.17601659,336.0,0.28244344
311,5.2,N,42.0,141.6223704,131.0,0.174782309
575,4.2,S,52.0,91.36563737,286.0,0.066298198
343,3.8,N,31.0,39.03267396,388.0,0.051192289
423,4.2,N,35.0,68.34298107,696.0,0.023251553
159,4.4,S,81.0,164.5047759,424.0,0.021707082
385,6.6,N,37.0,108.17,371.0,1.538847932
236,4.6,N,55.0,91.87797471,836.0,0.008341077
590,4.4,S,67.0,176.6354087,284.0,0.003054538
497,4.2,S,74.0,72.00086107,955.0,0.011415505
458,4.3,N,43.0,111.1286046,234.0,0.095269302
617,4.9,N,53.0,114.3221634,462.0,0.034281885
554,4.0,S,62.0,109.4348457,720.0,0.005125013
259,4.2,S,89.0,62.64832122,387.0,0.04390511
743,4.7,N,47.0,146.0712157,558.0,0.027228595
328,4.4,N,44.0,24.13813433,366.0,0.330679421
582,4.6,S,70.0,100.8488793,376.0,0.079960017
52,5.8,S,71.0,188.9272339,662.0,0.335732293
347,5.0,N,34.0,34.63834448,1323.0,0.203860517
360,4.6,N,47.0,113.812975,345.0,0.031862864
628,5.0,S,46.0,198.5438031,390.0,0.030200083
373,3.9,N,39.0,146.8891512,307.0,0.005783425
416,5.3,N,38.0,80.2405161,1080.0,0.08052991
381,4.0,N,38.0,47.50999716,771.0,0.038500663
192,4.9,S,82.0,172.3096672,500.0,0.031876876
597,4.1,S,58.0,41.74475142,430.0,0.127231434
698,4.0,N,55.0,64.23855828,323.0,0.063043822
197,4.1,N,63.0,36.66630777,429.0,0.068473481
9000,5.3,R,28.0,7.9,523.0,5.480605259
382,4.1,S,83.0,70.34702517,771.0,0.014767309
9231,4.0,R,36.0,126.0,272.0,0.030247956
181,6.9,S,85.0,132.8,322.0,2.36256035
476,4.3,S,76.0,46.39701944,428.0,0.055709605
513,4.2,S,66.0,29.0445592,337.0,0.149572048
626,4.5,S,70.0,96.23687395,444.0,0.06782504
307,4.9,N,44.0,173.9821468,696.0,0.022222611
650,4.0,N,55.0,85.02273378,221.0,0.042746582
522,4.7,N,36.0,149.0422643,694.0,0.006818003
543,4.8,N,41.0,98.71556605,695.0,0.028212976
501,4.7,S,69.0,88.47092456,365.0,0.083835267
402,4.1,N,38.0,14.5220637,747.0,0.110716317
418,5.0,N,34.0,132.2535843,390.0,0.061184536
9154,5.0,S,81.0,62.0,735.0,0.070077269
706,4.1,N,55.0,72.43447244,145.0,0.041932754
9234,4.3,N,62.0,40.0,440.0,0.058012116
134,4.6,S,67.0,30.91079259,390.0,0.151851136
626,4.5,S,70.0,65.60532883,336.0,0.137660991
8827,4.3,S,71.0,151.0,460.0,0.011989488
126,4.5,S,67.0,29.62523716,629.0,0.0768725
515,4.1,N,82.0,36.78591227,337.0,0.052281357
237,4.1,S,90.0,96.15133528,430.0,0.028165732
9228,4.0,S,65.0,118.0,390.0,0.010910205
431,4.0,R,52.0,32.46238326,293.0,0.067463166
474,4.4,N,41.0,125.4732589,361.0,0.021500388
8501,5.3,S,86.0,102.0,694.0,0.037281347
559,4.4,S,88.0,146.9953943,462.0,0.018808469
566,4.1,S,66.0,54.36583288,313.0,0.033460907
9011,4.8,R,39.0,143.0,186.0,0.06959723
8886,5.0,N,46.0,44.0,382.0,0.131356142
627,5.0,S,67.0,147.7013556,232.0,0.061628988
725,4.6,S,81.0,133.8906017,450.0,0.004491224
419,4.5,N,44.0,110.7780667,301.0,0.043192885
609,4.0,N,51.0,96.43898072,145.0,0.052384591
601,5.0,N,30.0,133.150006,343.0,0.117448789
416,5.3,N,38.0,57.9451472,696.0,0.12470387
417,3.7,S,84.0,22.93156172,541.0,0.091437208
495,4.4,S,54.0,144.2562899,683.0,0.034767564
139,3.7,S,68.0,122.851869,376.0,0.00930703
8785,4.3,S,69.0,78.0,415.0,0.059345051
387,4.4,N,55.0,76.26495961,393.0,0.008023064
573,4.1,S,66.0,152.8428609,391.0,0.015134833
471,4.1,S,76.0,42.07769835,714.0,0.031489856
9234,4.3,N,62.0,11.0,347.0,0.308173876
249,3.9,N,48.0,54.05960526,249.0,0.032617956
350,4.0,N,39.0,125.7332945,555.0,0.017478283
9247,4.4,N,40.0,61.0,440.0,0.038458695
8813,4.3,S,79.0,149.0,450.0,0.027407545
495,4.4,S,54.0,87.8518266,214.0,0.07420891
297,3.8,N,74.0,71.90506957,282.0,0.025756471
451,3.9,N,50.0,58.22946859,387.0,0.016168404
8729,4.7,S,77.0,174.0,309.0,0.020067812
352,5.0,N,51.0,91.9610182,369.0,0.235994792
359,3.8,N,49.0,71.9024916,171.0,0.018500348
8795,3.8,N,70.0,67.0,312.0,0.055590612
623,5.2,S,67.0,38.48661348,558.0,1.086464482
688,4.7,N,53.0,63.42627594,630.0,0.065744084
406,4.6,N,32.0,106.1883261,369.0,0.034596361
230,4.2,S,59.0,148.6303015,599.0,0.002686738
258,4.2,N,33.0,50.94950374,466.0,0.091501029
361,4.7,N,36.0,98.8843628,354.0,0.162355735
436,4.1,N,49.0,50.04222798,270.0,0.062973696
601,5.0,N,30.0,179.1343313,356.0,0.053488282
9043,7.7,S,46.0,26.0,731.0,23.36767767
237,4.1,S,90.0,61.64920279,238.0,0.054145853
592,5.1,S,80.0,168.3345852,315.0,0.114989577
8618,5.1,N,46.0,103.0,948.0,0.023608055
59,5.3,N,37.0,16.43761607,344.0,1.961004172
351,5.0,N,29.0,140.0577434,460.0,0.249525026
532,4.4,S,86.0,115.5842473,444.0,0.031066422
156,3.8,S,25.0,166.863988,324.0,0.018934809
9152,4.6,N,55.0,165.0,340.0,0.018300386
9130,4.5,N,70.0,95.0,445.0,0.019809661
203,3.9,N,87.0,119.4067118,514.0,0.035054285
257,4.7,N,45.0,90.8703837,827.0,0.08141646
257,4.7,N,45.0,165.4775259,894.0,0.015609709
523,4.3,N,74.0,42.7203086,356.0,0.166418731
484,4.0,S,78.0,148.1320242,248.0,0.011432569
308,3.7,S,65.0,75.68811487,528.0,0.012270274
390,4.2,N,55.0,100.9885599,1080.0,0.003314468
464,3.8,S,87.0,119.6905438,731.0,0.018977009
172,4.6,S,72.0,19.99123956,439.0,0.182371683
144,3.8,S,74.0,51.38520146,430.0,0.011580752
8827,4.3,S,71.0,58.0,758.0,0.034808891
375,3.9,S,71.0,86.29808709,313.0,0.051179716
524,5.2,S,86.0,100.6809273,663.0,0.044342704
506,4.2,S,83.0,140.3982913,207.0,0.007750806
8813,4.3,S,79.0,122.0,207.0,0.055326687
137,4.6,S,74.0,188.0733885,131.0,0.052024514
361,4.7,N,36.0,76.65777776,328.0,0.089483244
105,5.1,N,49.0,52.5253797,285.0,0.730260713
597,4.1,S,58.0,12.75802351,292.0,0.277218498
720,4.1,N,55.0,151.6375142,558.0,0.00463075
571,4.0,S,62.0,93.71647887,145.0,0.056209844
667,4.5,S,85.0,50.61897037,660.0,0.071919731
9242,6.3,N,53.0,125.0,555.0,1.916796144
9161,4.8,R,72.0,141.0,392.0,0.074781077
339,3.8,S,87.0,84.51385363,519.0,0.030775139
612,4.7,S,69.0,95.80796811,745.0,0.086113757
576,4.5,S,89.0,193.6259514,372.0,0.028416485
566,4.1,S,66.0,65.12104593,430.0,0.022496608
691,4.7,N,55.0,74.08911339,415.0,0.04078039
8456,4.4,S,86.0,114.0,340.0,0.030836571
9233,4.4,R,50.0,114.0,555.0,0.034465278
596,4.3,S,67.0,173.7106685,340.0,0.010036111
670,4.0,S,88.0,60.95510025,450.0,0.028921905
733,5.6,S,34.0,114.3569572,444.0,0.21765102
8735,3.8,S,80.0,74.0,452.0,0.008291331
290,4.0,S,47.0,97.83055182,415.0,0.011902952
185,4.3,S,90.0,44.93163112,286.0,0.036155071
480,4.6,S,57.0,43.36817693,714.0,0.173584456
601,5.0,N,30.0,151.7780778,391.0,0.066770029
362,4.3,N,55.0,134.0917877,293.0,0.044151165
302,4.4,N,51.0,84.1835901,521.0,0.014277577
567,5.6,S,59.0,88.40553533,205.0,0.99317586
505,4.2,R,90.0,76.99467038,199.0,0.017284254
626,4.5,S,70.0,96.25790778,313.0,0.141253342
174,3.7,S,77.0,132.4631687,447.0,0.021891082
551,5.7,S,60.0,166.3135327,901.0,0.335130848
377,4.6,S,64.0,126.7313617,328.0,0.11484285
8843,5.0,N,52.0,161.0,278.0,0.011831946
726,4.8,S,72.0,164.2086678,484.0,0.049998792
673,4.2,S,76.0,140.1169148,595.0,0.020985542
8872,4.3,S,78.0,72.0,955.0,0.010517034
416,5.3,N,38.0,45.9222124,694.0,0.185866428
493,4.0,N,65.0,30.54606766,570.0,0.076254168
8496,4.5,N,60.0,137.0,986.0,0.007945166
9225,4.7,S,67.0,194.0,618.0,0.024557775
8843,5.0,N,52.0,74.0,340.0,0.092577459
473,4.8,N,61.0,54.28990899,337.0,0.076441637
385,6.6,N,37.0,35.93,278.0,1.42351717
509,4.5,N,52.0,92.7544934,236.0,0.016389302
327,4.6,N,43.0,75.90376475,192.0,0.138427435
487,4.3,S,81.0,74.20097442,393.0,0.030505925
644,4.8,S,82.0,83.81432172,444.0,0.052597522
520,5.0,N,52.0,64.03672738,359.0,0.165063534
8554,4.1,N,32.0,55.0,732.0,0.015525745
723,4.1,N,54.0,88.90655983,948.0,0.024459553
651,5.9,S,82.0,112.4524175,541.0,0.663004086
103,4.8,N,42.0,194.6089091,190.0,0.094558012
8691,5.1,N,49.0,94.0,460.0,0.290060623
547,4.4,S,82.0,55.19743788,885.0,0.034890641
653,4.7,S,89.0,81.46848083,303.0,0.130975335
445,4.1,S,66.0,68.13678374,429.0,0.011430309
587,4.0,S,86.0,86.31020098,270.0,0.02542648
520,5.0,N,52.0,133.4559892,219.0,0.205900883
546,4.8,S,87.0,172.8729027,415.0,0.035879827
741,4.6,S,90.0,51.97996738,860.0,0.027347986
221,3.9,S,65.0,32.84320935,270.0,0.069713861
377,4.6,S,64.0,87.77864949,171.0,0.140808163
8725,4.6,S,77.0,150.0,570.0,0.036744003
288,3.8,N,52.0,131.1145844,236.0,0.007615249
504,4.9,S,60.0,145.4223774,555.0,0.27654997
23,5.4,S,23.0,196.0556937,270.0,0.094283287
644,4.8,S,82.0,176.5649743,286.0,0.055148942
233,4.3,S,54.0,168.9582123,429.0,0.017096211
526,4.5,S,60.0,153.8376199,637.0,0.005880497
644,4.8,S,82.0,99.43349362,745.0,0.053987655
725,4.6,S,81.0,101.4870493,416.0,0.013469993
258,4.2,N,33.0,55.60697908,1323.0,0.090885711
562,4.8,S,89.0,77.17162852,660.0,0.186013424
509,4.5,N,52.0,30.13065641,477.0,0.038961793
514,4.3,S,80.0,136.0475591,731.0,0.02953269
18,7.6,S,87.0,11.12,792.0,7.589723835
471,4.1,S,76.0,42.43766949,561.0,0.024723118
596,4.3,S,67.0,151.4983107,543.0,0.009290305
8915,6.1,S,77.0,118.0,587.0,0.819532724
9233,4.4,R,50.0,139.0,1072.0,0.010086325
8757,3.9,S,90.0,80.0,460.0,0.022008765
339,3.8,S,87.0,115.0750723,463.0,0.011704866
9225,4.7,S,67.0,106.0,317.0,0.154108645
9123,5.2,N,34.0,58.0,484.0,0.203195364
187,4.3,N,59.0,138.8945374,223.0,0.054952854
630,4.6,S,87.0,165.860144,543.0,0.01534876
644,4.8,S,82.0,113.6335088,397.0,0.02675206
219,4.2,N,44.0,52.8734553,549.0,0.036263062
425,4.0,S,83.0,56.24121973,466.0,0.021448817
365,4.9,N,41.0,68.38375106,468.0,0.062707707
601,5.0,N,30.0,89.73225136,836.0,0.167669692
624,4.2,S,82.0,94.71079031,131.0,0.060922373
322,4.6,N,51.0,105.1548452,214.0,0.11594696
8755,4.2,S,79.0,144.0,545.0,0.032044958
613,4.0,N,67.0,97.79253943,745.0,0.01841831
601,5.0,N,30.0,145.2836387,369.0,0.068387464
8448,4.8,N,58.0,146.0,324.0,0.109654233
277,4.2,S,67.0,42.28021111,312.0,0.158905139
582,4.6,S,70.0,52.56758369,660.0,0.055073718
627,5.0,S,67.0,79.40545577,270.0,0.207687137
619,4.0,S,79.0,42.39162012,229.0,0.154255197
9235,4.5,N,35.0,56.0,618.0,0.036021668
659,5.2,N,33.0,65.20848002,459.0,0.221795517
297,3.8,N,74.0,40.23830908,425.0,0.025822274
235,4.9,N,44.0,94.24373194,695.0,0.071586502
194,4.1,S,90.0,119.4819366,429.0,0.014876015
9021,4.5,R,27.0,84.0,350.0,0.179704042
531,4.6,N,39.0,24.84927828,732.0,0.059313667
8868,3.8,N,45.0,53.0,694.0,0.011358294
105,5.1,N,49.0,186.8290586,352.0,0.191004865
9221,4.5,S,83.0,145.0,485.0,0.067899609
145,5.0,N,41.0,126.6045381,307.0,0.05862783
8886,5.0,N,46.0,54.0,374.0,0.235737506
627,5.0,S,67.0,83.93766098,193.0,0.258621671
229,4.0,N,41.0,162.7160318,324.0,0.012919735
8851,4.7,N,48.0,135.0,1010.0,0.024354205
185,4.3,S,90.0,164.2799879,224.0,0.007151071
33,6.3,S,67.0,4.11,529.0,28.53363898
365,4.9,N,41.0,136.7493903,343.0,0.07378984
647,4.6,N,35.0,64.83594532,248.0,0.135343685
174,3.7,S,77.0,74.45191325,688.0,0.019464672
601,5.0,N,30.0,157.049037,396.0,0.120008995
417,3.7,S,84.0,50.97297487,521.0,0.042318788
265,4.8,S,83.0,169.3630829,1076.0,0.038979509
664,4.0,S,90.0,79.06650533,463.0,0.021308143
610,4.5,S,85.0,132.4994892,654.0,0.017391685
9000,5.3,R,28.0,73.0,208.0,0.217717127
8766,5.3,S,61.0,62.0,815.0,0.157783571
591,4.5,S,81.0,67.61371994,815.0,0.031925618
665,5.6,S,76.0,188.4460576,390.0,0.047368734
570,4.2,S,75.0,172.933065,192.0,0.047491513
388,4.6,N,55.0,176.550267,875.0,0.005320971
329,4.5,N,45.0,135.8448657,731.0,0.036129261
205,4.6,S,56.0,139.0288447,901.0,0.013202436
575,4.2,S,52.0,172.3648097,488.0,0.024671106
8686,4.7,S,78.0,60.0,368.0,0.115480451
