EQID,Mw,SoF,Dip,RJB,VS30,PGV_geo
526,4.5,S,60.0,105.1463492,450.0,0.019457017
517,4.6,S,86.0,147.3025413,305.0,0.100384002
8886,5.0,N,46.0,55.0,208.0,0.339411991
61,4.7,S,48.0,157.8102409,328.0,0.021449789
17,5.2,S,67.0,114.6342129,270.0,0.271922023
8444,4.8,N,57.0,97.0,403.0,0.303441923
267,4.5,N,26.0,60.09427723,273.0,0.054854647
568,4.6,S,53.0,109.1914518,415.0,0.033784507
8710,5.1,R,33.0,70.0,540.0,0.175246446
354,5.0,R,38.0,80.72947558,375.0,0.144926813
8691,5.1,N,49.0,102.0,415.0,0.458797336
9154,5.0,S,81.0,153.0,347.0,0.045658143
604,4.7,S,82.0,140.8174699,366.0,0.021871913
138,4.5,S,74.0,115.8284513,745.0,0.040001832
365,4.9,N,41.0,100.5778949,662.0,0.051288213
260,4.5,N,42.0,112.8045025,312.0,0.037039175
520,5.0,N,52.0,75.61706,294.0,0.064445741
536,4.7,S,89.0,153.7871979,732.0,0.01330899
416,5.3,N,38.0,27.73451139,219.0,0.609453897
358,5.2,N,43.0,96.85355067,371.0,0.333946851
246,4.7,S,82.0,27.89055194,567.0,0.209847734
715,4.9,N,55.0,90.23713642,323.0,0.044451118
162,4.8,R,37.0,177.4036942,253.0,0.045400296
416,5.3,N,38.0,45.9222124,694.0,0.185866428
389,4.5,N,55.0,89.62863094,1080.0,0.005962161
8464,4.5,S,87.0,144.0,362.0,0.040782075
8501,5.3,S,86.0,136.0,307.0,0.050721495
8680,4.8,S,70.0,156.0,348.0,0.048454983
520,5.0,N,52.0,187.101875,630.0,0.101875416
265,4.8,S,83.0,136.1347719,214.0,0.271289817
231,4.5,N,37.0,112.6114439,314.0,0.101306746
644,4.8,S,82.0,42.73901932,300.0,0.123597715
421,4.8,N,42.0,154.5890405,337.0,0.032667616
9239,4.5,R,80.0,127.0,579.0,0.014266258
351,5.0,N,29.0,178.7144309,229.0,0.134042252
522,4.7,N,36.0,121.0501071,371.0,0.021469226
8638,5.1,N,47.0,191.0,358.0,0.024637
9080,5.2,S,45.0,107.0,450.0,0.040386329
365,4.9,N,41.0,57.71165475,271.0,0.082132314
329,4.5,N,45.0,97.26586046,715.0,0.026877893
9122,4.9,S,78.0,130.0,376.0,0.149893471
724,4.5,N,40.0,61.60227258,695.0,0.140489886
636,5.1,S,85.0,48.90953886,907.0,0.197213736
8691,5.1,N,49.0,98.0,369.0,0.203503066
129,5.0,S,48.0,142.1795991,815.0,0.041820849
351,5.0,N,29.0,86.72592353,593.0,0.130069937
9152,4.6,N,55.0,110.0,445.0,0.011993457
234,5.1,N,45.0,128.9202846,430.0,0.231555186
311,5.2,N,42.0,155.303891,1141.0,0.051632561
223,4.5,S,54.0,140.447655,304.0,0.027760361
327,4.6,N,43.0,144.0797528,131.0,0.065873235
352,5.0,N,51.0,38.59564693,273.0,0.232468849
520,5.0,N,52.0,91.42097649,198.0,0.319035195
9130,4.5,N,70.0,154.0,583.0,0.011584466
591,4.5,S,81.0,198.2725981,804.0,0.002489201
260,4.5,N,42.0,129.3642589,358.0,0.014353596
526,4.5,S,60.0,146.7569362,305.0,0.063508377
695,4.7,N,41.0,87.80658633,694.0,0.085988652
671,4.7,S,88.0,192.5578249,305.0,0.068890387
8725,4.6,S,77.0,146.0,630.0,0.036226878
265,4.8,S,83.0,104.9152176,369.0,0.104880077
739,4.5,S,82.0,55.92913312,450.0,0.05172276
531,4.6,N,39.0,68.88917824,986.0,0.043641634
307,4.9,N,44.0,113.3346395,278.0,0.035562833
162,4.8,R,37.0,156.6646214,303.0,0.074189896
8854,4.6,N,40.0,82.0,415.0,0.083448026
117,4.7,S,83.0,39.62611478,1113.0,0.16009658
537,4.7,N,48.0,83.78541432,462.0,0.120238848
457,5.0,S,77.0,138.0639293,714.0,0.154072246
137,4.6,S,74.0,188.0733885,131.0,0.052024514
592,5.1,S,80.0,67.979136,481.0,0.101900646
623,5.2,S,67.0,99.61505086,745.0,0.169113839
435,4.7,N,41.0,87.43243776,234.0,0.095124295
330,4.7,N,52.0,103.6779971,361.0,0.092624031
388,4.6,N,55.0,58.44836099,278.0,0.045630263
473,4.8,N,61.0,109.0497731,599.0,0.01508059
304,4.5,N,45.0,70.53234018,444.0,0.120127155
617,4.9,N,53.0,193.2094926,229.0,0.142407114
8496,4.5,N,60.0,154.0,236.0,0.023070312
480,4.6,S,57.0,116.8911907,444.0,0.085945515
8680,4.8,S,70.0,187.0,396.0,0.082854235
122,4.8,N,38.0,57.3760063,346.0,0.15340662
134,4.6,S,67.0,103.4849167,246.0,0.215924406
617,4.9,N,53.0,176.0141152,488.0,0.064191241
592,5.1,S,80.0,28.74047988,1380.0,0.367560048
628,5.0,S,46.0,198.5438031,390.0,0.030200083
8697,4.9,S,89.0,162.0,303.0,0.039281991
439,5.3,N,34.0,52.25640069,696.0,0.230608297
388,4.6,N,55.0,81.19432401,986.0,0.073787078
8891,4.5,N,46.0,37.0,415.0,0.053362678
517,4.6,S,86.0,136.4534584,731.0,0.097706266
9225,4.7,S,67.0,76.0,735.0,0.042211593
365,4.9,N,41.0,67.24156917,298.0,0.194787797
379,5.2,S,79.0,77.08650157,1141.0,0.654518595
8630,4.8,S,73.0,92.0,278.0,0.02132432
477,4.8,S,53.0,153.3068417,637.0,0.014541117
604,4.7,S,82.0,116.3657773,462.0,0.010180647
329,4.5,N,45.0,89.24473422,377.0,0.041251077
406,4.6,N,32.0,74.97118894,393.0,0.034783757
542,4.7,N,27.0,52.50406859,369.0,0.164179033
439,5.3,N,34.0,123.4123954,894.0,0.09559042
579,4.5,S,81.0,95.75046487,654.0,0.00418462
627,5.0,S,67.0,83.93766098,193.0,0.258621671
435,4.7,N,41.0,77.75839255,986.0,0.052771248
8680,4.8,S,70.0,99.0,445.0,0.120707045
504,4.9,S,60.0,99.36462035,361.0,0.26851502
97,5.1,S,72.0,25.93439541,463.0,0.211522529
78,4.9,N,44.0,34.19282312,336.0,1.367207645
118,5.3,N,60.0,187.7498354,249.0,0.025407091
329,4.5,N,45.0,104.7842119,484.0,0.054955769
358,5.2,N,43.0,148.5570656,462.0,0.083067603
8510,5.0,N,44.0,53.0,732.0,0.075341996
8464,4.5,S,87.0,97.0,393.0,0.097853685
623,5.2,S,67.0,137.8417309,330.0,0.188672752
696,5.3,N,47.0,95.56937606,340.0,0.245624273
480,4.6,S,57.0,196.4722504,567.0,0.015657379
726,4.8,S,72.0,118.550537,875.0,0.034227545
234,5.1,N,45.0,141.6204625,483.0,0.181799203
8886,5.0,N,46.0,68.0,440.0,0.16071502
172,4.6,S,72.0,38.24046962,539.0,0.178974597
9154,5.0,S,81.0,180.0,936.0,0.042096551
329,4.5,N,45.0,49.87118318,501.0,0.031203649
46,5.3,N,45.0,118.869464,232.0,0.791065483
238,4.5,N,55.0,46.64726733,328.0,0.080869527
260,4.5,N,42.0,157.1860881,430.0,0.024533488
9130,4.5,N,70.0,81.0,545.0,0.030064148
659,5.2,N,33.0,107.3446271,462.0,0.172988387
105,5.1,N,49.0,152.386828,251.0,0.174679024
724,4.5,N,40.0,78.13163882,694.0,0.076155977
8854,4.6,N,40.0,115.0,219.0,0.079393925
8449,4.5,N,52.0,62.0,1072.0,0.048542972
361,4.7,N,36.0,170.3078294,304.0,0.026968987
558,4.7,S,62.0,185.7127634,420.0,0.032169578
397,4.7,N,48.0,162.4130784,286.0,0.038614437
8442,5.2,N,42.0,104.0,836.0,0.101439609
627,5.0,S,67.0,83.54986746,459.0,0.103682896
70,5.0,N,44.0,66.95600154,298.0,0.300290157
8437,5.0,S,81.0,189.0,450.0,0.147694618
582,4.6,S,70.0,168.3559367,484.0,0.018608585
391,4.7,N,57.0,172.9182854,131.0,0.056519503
351,5.0,N,29.0,196.2769468,1323.0,0.017497217
579,4.5,S,81.0,168.5359691,567.0,0.002978609
421,4.8,N,42.0,26.61035606,747.0,0.25884935
473,4.8,N,61.0,149.9007642,358.0,0.035209926
438,5.0,N,38.0,86.7970632,462.0,0.120781892
118,5.3,N,60.0,20.87757143,304.0,0.315138422
558,4.7,S,62.0,125.6975946,836.0,0.060321892
9235,4.5,N,35.0,64.0,463.0,0.121899367
8442,5.2,N,42.0,188.0,629.0,0.058572981
60,5.2,S,70.0,167.3438171,369.0,0.046262441
103,4.8,N,42.0,87.55843691,412.0,0.106773129
529,4.5,S,81.0,122.0499224,328.0,0.031918339
352,5.0,N,51.0,152.7582259,948.0,0.02315098
368,4.9,N,55.0,164.5828035,629.0,0.0167226
627,5.0,S,67.0,182.2944686,214.0,0.291658946
199,4.6,N,60.0,54.28892253,283.0,0.091358769
659,5.2,N,33.0,113.4472011,561.0,0.382357806
643,4.7,S,80.0,196.7666145,521.0,0.021807954
354,5.0,R,38.0,142.8431737,243.0,0.018468598
421,4.8,N,42.0,157.0759116,249.0,0.05110695
601,5.0,N,30.0,114.19221,460.0,0.143469508
235,4.9,N,44.0,96.1125078,827.0,0.127720971
62,4.7,N,46.0,171.6179347,701.0,0.015200582
578,4.9,S,78.0,128.1074531,444.0,0.022540157
8677,4.8,S,70.0,187.0,574.0,0.018505041
9201,4.6,N,53.0,22.0,714.0,0.962429992
626,4.5,S,70.0,158.0628589,403.0,0.087049504
8852,5.4,N,40.0,91.0,745.0,0.247066517
439,5.3,N,34.0,111.3899619,271.0,0.430917064
379,5.2,S,79.0,157.8637508,271.0,0.253067237
579,4.5,S,81.0,198.8970732,284.0,0.001994787
368,4.9,N,55.0,134.5609312,369.0,0.020131939
517,4.6,S,86.0,129.3849382,282.0,0.034054786
9080,5.2,S,45.0,94.0,731.0,0.097326591
182,5.3,S,85.0,29.05974328,192.0,0.1919212
626,4.5,S,70.0,128.8531583,301.0,0.031869278
710,4.9,N,28.0,93.19365074,986.0,0.048832147
234,5.1,N,45.0,167.4737979,214.0,0.331971721
601,5.0,N,30.0,94.39255142,131.0,0.586199694
360,4.6,N,47.0,191.9427949,683.0,0.008858598
617,4.9,N,53.0,91.5195585,561.0,0.062840301
67,4.9,S,56.0,62.96639023,481.0,0.135314559
522,4.7,N,36.0,41.93119788,356.0,0.096802471
644,4.8,S,82.0,108.8573086,415.0,0.028918564
627,5.0,S,67.0,178.7865639,192.0,0.213089652
61,4.7,S,48.0,80.61244919,289.0,0.12004025
8939,4.6,S,75.0,109.0,758.0,0.123773486
360,4.6,N,47.0,147.3063865,1080.0,0.006340921
26,5.3,S,57.0,32.58075318,412.0,0.869198768
8501,5.3,S,86.0,122.0,234.0,0.266638435
558,4.7,S,62.0,163.9860073,410.0,0.139556093
612,4.7,S,69.0,147.0128657,330.0,0.05053923
546,4.8,S,87.0,94.33828886,362.0,0.102514817
8854,4.6,N,40.0,124.0,328.0,0.02790042
9021,4.5,R,27.0,199.0,575.0,0.007785572
695,4.7,N,41.0,62.15859305,745.0,0.305068289
148,4.6,S,75.0,83.04699279,390.0,0.008641582
389,4.5,N,55.0,70.61572036,894.0,0.009199133
439,5.3,N,34.0,40.55291221,567.0,0.213699196
329,4.5,N,45.0,40.06867034,426.0,0.069580273
591,4.5,S,81.0,112.089939,329.0,0.024933036
8680,4.8,S,70.0,198.0,299.0,0.036688802
8496,4.5,N,60.0,87.0,278.0,0.014748312
8939,4.6,S,75.0,99.0,428.0,0.361806683
9227,5.1,N,45.0,123.0,523.0,0.179003405
135,4.9,S,86.0,25.09288543,390.0,0.097768329
309,5.4,N,44.0,115.147487,558.0,0.25428044
627,5.0,S,67.0,99.96537499,328.0,0.166130605
128,4.8,S,77.0,25.56763804,671.0,0.103130014
9221,4.5,S,83.0,125.0,558.0,0.050842948
410,4.7,N,29.0,79.33936168,580.0,0.045655815
504,4.9,S,60.0,143.7064657,270.0,0.246799052
8449,4.5,N,52.0,184.0,545.0,0.023856987
311,5.2,N,42.0,71.37965799,192.0,0.404837827
326,5.3,N,45.0,169.8673401,555.0,0.075013482
477,4.8,S,53.0,35.27334091,347.0,0.205748188
9239,4.5,R,80.0,20.0,186.0,0.851908015
388,4.6,N,55.0,171.1786121,313.0,0.010432138
643,4.7,S,80.0,192.7877831,428.0,0.098254364
558,4.7,S,62.0,150.7161663,229.0,0.39050981
521,4.6,N,79.0,40.14599272,356.0,0.06003197
626,4.5,S,70.0,124.1843408,207.0,0.040602269
435,4.7,N,41.0,92.22666861,580.0,0.039404307
520,5.0,N,52.0,117.3065437,580.0,0.259219412
118,5.3,N,60.0,194.7654743,171.0,0.019908784
356,5.0,N,39.0,177.7909471,1080.0,0.034919657
517,4.6,S,86.0,47.89472874,860.0,0.295055829
520,5.0,N,52.0,187.7993711,629.0,0.054436732
236,4.6,N,55.0,95.10842298,745.0,0.013121858
347,5.0,N,34.0,61.09032496,248.0,0.182129562
109,5.2,S,85.0,60.90277034,815.0,0.025463405
508,4.8,N,50.0,68.9372008,232.0,0.077352973
68,4.5,S,83.0,101.4803273,344.0,0.187768513
743,4.7,N,47.0,146.0712157,558.0,0.027228595
391,4.7,N,57.0,94.54846227,234.0,0.614927154
627,5.0,S,67.0,142.447932,375.0,0.156963594
379,5.2,S,79.0,190.0168896,269.0,0.222806992
604,4.7,S,82.0,57.1445126,341.0,0.032504163
8902,4.8,N,64.0,121.0,430.0,0.134121009
358,5.2,N,43.0,179.172972,1323.0,0.034304743
388,4.6,N,55.0,176.8027637,345.0,0.013484223
365,4.9,N,41.0,103.7328943,1141.0,0.096417658
365,4.9,N,41.0,70.57317459,145.0,0.240856649
419,4.5,N,44.0,44.88144626,696.0,0.065684649
380,4.9,N,36.0,100.0087215,328.0,0.490178387
8691,5.1,N,49.0,108.0,307.0,0.150801556
639,4.7,N,50.0,104.2386971,272.0,0.197208171
418,5.0,N,34.0,23.53981703,948.0,0.757200397
501,4.7,S,69.0,160.3817714,914.0,0.021561682
255,4.8,S,81.0,127.1921125,555.0,0.033534066
542,4.7,N,27.0,72.04438862,1141.0,0.09106032
457,5.0,S,77.0,27.67761946,391.0,1.966897374
304,4.5,N,45.0,142.9477351,460.0,0.020672811
524,5.2,S,86.0,123.9129241,376.0,0.309656358
739,4.5,S,82.0,49.73890973,265.0,0.152522153
360,4.6,N,47.0,155.2054108,397.0,0.018864517
579,4.5,S,81.0,158.0004737,314.0,0.003532424
153,4.9,S,66.0,122.2232774,324.0,0.162169437
419,4.5,N,44.0,131.9640598,390.0,0.028288502
329,4.5,N,45.0,50.39114908,720.0,0.090549701
737,4.7,S,56.0,114.5548303,875.0,0.013030878
477,4.8,S,53.0,87.25061222,597.0,0.129655727
726,4.8,S,72.0,92.92823095,376.0,0.186105823
329,4.5,N,45.0,23.94934261,374.0,0.219494495
659,5.2,N,33.0,59.14793749,270.0,1.014343152
743,4.7,N,47.0,178.7820279,629.0,0.036731044
81,5.0,N,42.0,114.8659329,460.0,0.058250779
418,5.0,N,34.0,38.0669051,694.0,0.125942001
128,4.8,S,77.0,63.56295603,463.0,0.258029101
299,4.6,N,84.0,51.1201235,293.0,0.128592534
520,5.0,N,52.0,102.8388583,269.0,0.525794974
8852,5.4,N,40.0,93.0,771.0,0.129270578
644,4.8,S,82.0,98.92230768,771.0,0.048506128
223,4.5,S,54.0,70.95220726,199.0,0.051824941
8729,4.7,S,77.0,140.0,567.0,0.024804936
128,4.8,S,77.0,9.855395189,484.0,0.405628407
319,4.6,N,50.0,153.0722305,827.0,0.008356506
8891,4.5,N,46.0,57.0,460.0,0.048339239
601,5.0,N,30.0,186.7496586,267.0,0.117706282
347,5.0,N,34.0,10.20869072,372.0,0.739440453
412,4.8,N,35.0,118.3197208,567.0,0.067493193
9237,4.8,S,77.0,148.0,444.0,0.015789191
213,5.1,N,27.0,154.1041976,299.0,0.08147327
504,4.9,S,60.0,106.9277715,328.0,0.387189115
365,4.9,N,41.0,96.71397593,271.0,0.195436272
9221,4.5,S,83.0,152.0,688.0,0.022997792
361,4.7,N,36.0,59.19727404,286.0,0.134780993
8801,5.0,R,35.0,132.0,1007.0,0.018160725
260,4.5,N,42.0,170.4508793,253.0,0.015740337
612,4.7,S,69.0,102.9572231,328.0,0.076963874
480,4.6,S,57.0,193.6328193,460.0,0.016521164
620,4.6,N,77.0,116.8409464,732.0,0.009774742
508,4.8,N,50.0,105.9039675,1323.0,0.019218752
659,5.2,N,33.0,59.8004366,238.0,0.843660334
9140,4.9,N,39.0,105.0,583.0,0.033644627
472,4.6,R,67.0,56.49931964,271.0,0.054695877
223,4.5,S,54.0,38.61972942,214.0,0.13382577
8618,5.1,N,46.0,86.0,278.0,0.027939463
579,4.5,S,81.0,40.47291907,555.0,0.015733326
615,4.5,S,72.0,41.67019642,555.0,0.135770851
8680,4.8,S,70.0,185.0,420.0,0.107177609
406,4.6,N,32.0,81.85243864,986.0,0.051317363
652,4.6,S,78.0,54.12567347,320.0,0.08295967
546,4.8,S,87.0,77.74593392,338.0,0.056216052
9236,4.7,S,57.0,13.0,907.0,0.409975768
9154,5.0,S,81.0,131.0,484.0,0.037910957
679,5.2,S,71.0,165.0941659,583.0,0.054844657
580,4.6,S,79.0,112.6270542,519.0,0.05406736
627,5.0,S,67.0,92.10992932,561.0,0.124003203
8439,5.0,N,45.0,89.0,608.0,0.07189392
223,4.5,S,54.0,66.15054815,265.0,0.02659758
8729,4.7,S,77.0,92.0,372.0,0.05381882
9230,4.8,S,84.0,96.0,372.0,0.026166519
612,4.7,S,69.0,89.95293578,205.0,0.102098403
8725,4.6,S,77.0,150.0,570.0,0.036744003
223,4.5,S,54.0,93.41561288,587.0,0.040632733
421,4.8,N,42.0,130.9492258,390.0,0.098497369
542,4.7,N,27.0,107.6712355,836.0,0.036665699
223,4.5,S,54.0,58.82778774,280.0,0.089689848
322,4.6,N,51.0,170.5811465,330.0,0.039741522
639,4.7,N,50.0,114.7546656,519.0,0.02416379
327,4.6,N,43.0,179.6531172,238.0,0.015313625
379,5.2,S,79.0,134.9433359,324.0,0.396139103
9152,4.6,N,55.0,112.0,758.0,0.060125375
234,5.1,N,45.0,45.86735539,328.0,0.229614986
9154,5.0,S,81.0,128.0,714.0,0.061760961
543,4.8,N,41.0,117.0995147,219.0,0.075384569
617,4.9,N,53.0,186.1799304,630.0,0.020042914
9239,4.5,R,80.0,150.0,374.0,0.020059636
627,5.0,S,67.0,169.0211058,462.0,0.032386311
235,4.9,N,44.0,136.8002044,271.0,0.09685094
379,5.2,S,79.0,84.58224358,415.0,0.850920692
351,5.0,N,29.0,147.5850205,445.0,0.031316242
391,4.7,N,57.0,174.4839928,171.0,0.026437491
477,4.8,S,53.0,33.2723042,523.0,0.281027117
601,5.0,N,30.0,89.73225136,836.0,0.167669692
246,4.7,S,82.0,30.3716774,344.0,0.393288652
722,4.7,S,90.0,31.68332787,373.0,0.192630859
105,5.1,N,49.0,176.9521472,300.0,0.111774108
205,4.6,S,56.0,90.23805522,267.0,0.049631179
379,5.2,S,79.0,72.89931224,875.0,0.49324813
388,4.6,N,55.0,54.16329863,630.0,0.048876713
517,4.6,S,86.0,146.9938929,659.0,0.01654252
319,4.6,N,50.0,21.17411104,366.0,0.435885843
352,5.0,N,51.0,183.7279038,375.0,0.065393329
8686,4.7,S,78.0,60.0,368.0,0.115480451
9221,4.5,S,83.0,156.0,463.0,0.02342761
418,5.0,N,34.0,182.7649521,462.0,0.023913963
724,4.5,N,40.0,82.57344806,986.0,0.070257641
9122,4.9,S,78.0,101.0,272.0,0.532235036
726,4.8,S,72.0,125.8452903,731.0,0.057047545
639,4.7,N,50.0,98.69828524,377.0,0.06394185
647,4.6,N,35.0,77.99124784,732.0,0.05021857
583,4.5,S,84.0,129.1754398,376.0,0.011145305
126,4.5,S,67.0,87.7210939,171.0,0.015299082
137,4.6,S,74.0,181.8646896,460.0,0.018393842
627,5.0,S,67.0,172.9279286,377.0,0.198032787
351,5.0,N,29.0,181.8132021,570.0,0.02933043
9238,4.6,S,76.0,143.0,875.0,0.00778626
234,5.1,N,45.0,189.5518159,683.0,0.065700888
612,4.7,S,69.0,182.2003109,314.0,0.025246553
473,4.8,N,61.0,102.6893339,357.0,0.083135495
105,5.1,N,49.0,194.7880299,303.0,0.102496023
8725,4.6,S,77.0,142.0,484.0,0.044650442
55,4.8,S,76.0,138.9716985,192.0,0.304346065
93,4.6,S,76.0,44.10273673,316.0,0.084087921
565,4.7,S,70.0,91.11341076,683.0,0.13483002
9123,5.2,N,34.0,154.0,678.0,0.133305168
601,5.0,N,30.0,94.36030908,171.0,0.512834214
8442,5.2,N,42.0,104.0,1141.0,0.090654486
612,4.7,S,69.0,95.80796811,745.0,0.086113757
9130,4.5,N,70.0,156.0,350.0,0.027038791
8496,4.5,N,60.0,155.0,1010.0,0.00506374
213,5.1,N,27.0,126.0085471,805.0,0.071182622
97,5.1,S,72.0,134.2295523,376.0,0.045521117
172,4.6,S,72.0,51.8375053,448.0,0.087619265
473,4.8,N,61.0,128.2699116,236.0,0.08839114
644,4.8,S,82.0,79.43232914,361.0,0.054255706
521,4.6,N,79.0,103.2158826,1323.0,0.00989782
235,4.9,N,44.0,179.3849521,397.0,0.020485168
659,5.2,N,33.0,60.45262309,286.0,0.783195087
582,4.6,S,70.0,132.517355,444.0,0.028565104
358,5.2,N,43.0,98.35009969,269.0,0.639048201
9238,4.6,S,76.0,129.0,416.0,0.041618102
257,4.7,N,45.0,55.48276333,532.0,0.139852814
480,4.6,S,57.0,89.71585747,815.0,0.028127448
257,4.7,N,45.0,160.3436554,662.0,0.100776642
725,4.6,S,81.0,67.93607288,373.0,0.033337579
379,5.2,S,79.0,74.81894072,249.0,0.664064127
546,4.8,S,87.0,187.3664366,401.0,0.038679513
421,4.8,N,42.0,163.9762897,145.0,0.070956372
421,4.8,N,42.0,126.3872867,286.0,0.082971423
8442,5.2,N,42.0,108.0,875.0,0.12312697
329,4.5,N,45.0,48.06349333,444.0,0.114194829
319,4.6,N,50.0,145.6744594,875.0,0.011377068
438,5.0,N,38.0,104.3146365,747.0,0.082069433
457,5.0,S,77.0,103.0023258,543.0,0.227170998
627,5.0,S,67.0,152.5687245,580.0,0.034407373
223,4.5,S,54.0,32.8604396,190.0,0.192041515
659,5.2,N,33.0,19.12470699,229.0,7.00392758
67,4.9,S,56.0,69.04960262,391.0,0.274235836
172,4.6,S,72.0,42.25050224,688.0,0.129139698
617,4.9,N,53.0,88.45757105,358.0,0.0734204
9130,4.5,N,70.0,52.0,815.0,0.102373127
257,4.7,N,45.0,155.8884601,403.0,0.055931594
8852,5.4,N,40.0,80.0,328.0,0.584751537
397,4.7,N,48.0,104.041628,307.0,0.082873628
358,5.2,N,43.0,183.3738827,555.0,0.061724213
457,5.0,S,77.0,84.56908437,481.0,0.13505842
725,4.6,S,81.0,133.8906017,450.0,0.004491224
565,4.7,S,70.0,98.89541271,570.0,0.107511418
9227,5.1,N,45.0,158.0,390.0,0.053366221
576,4.5,S,89.0,149.2177842,193.0,0.043878651
520,5.0,N,52.0,152.2919261,694.0,0.047744178
213,5.1,N,27.0,98.46755142,363.0,0.097613112
9140,4.9,N,39.0,62.0,758.0,0.117838223
536,4.7,S,89.0,26.32075999,1141.0,0.812025485
8852,5.4,N,40.0,120.0,219.0,0.417015763
379,5.2,S,79.0,62.10585085,460.0,0.584475015
9021,4.5,R,27.0,103.0,519.0,0.045529172
358,5.2,N,43.0,114.2060512,307.0,0.327552399
610,4.5,S,85.0,50.83076181,1380.0,0.087997299
234,5.1,N,45.0,166.0027897,238.0,0.073011207
524,5.2,S,86.0,154.8488268,541.0,0.052414499
8569,5.3,N,56.0,86.0,365.0,0.110831529
739,4.5,S,82.0,119.5487352,340.0,0.061917844
9000,5.3,R,28.0,88.0,377.0,0.367360339
388,4.6,N,55.0,152.6500813,248.0,0.043231103
129,5.0,S,48.0,71.88605439,618.0,0.40858225
304,4.5,N,45.0,144.894034,131.0,0.036883146
118,5.3,N,60.0,51.46146861,285.0,0.362971423
604,4.7,S,82.0,91.2180393,358.0,0.015325111
9161,4.8,R,72.0,66.0,715.0,0.093331422
8710,5.1,R,33.0,141.0,507.0,0.05864323
388,4.6,N,55.0,71.50139216,393.0,0.072217436
329,4.5,N,45.0,98.39890093,317.0,0.070740972
9130,4.5,N,70.0,84.0,574.0,0.038073025
522,4.7,N,36.0,91.88917548,234.0,0.131300754
576,4.5,S,89.0,193.6259514,372.0,0.028416485
579,4.5,S,81.0,194.7324355,426.0,0.003006144
105,5.1,N,49.0,196.8070649,214.0,0.080191159
311,5.2,N,42.0,96.37405203,608.0,0.218477923
8464,4.5,S,87.0,57.0,466.0,0.102029007
8937,4.6,S,86.0,59.0,495.0,0.006420485
309,5.4,N,44.0,151.2921433,709.0,0.183129831
558,4.7,S,62.0,109.4341772,361.0,0.15257885
360,4.6,N,47.0,70.54809754,358.0,0.034663805
309,5.4,N,44.0,128.9312233,315.0,0.51491257
9140,4.9,N,39.0,62.0,715.0,0.149130928
617,4.9,N,53.0,36.92124783,238.0,0.296920613
9116,4.5,S,72.0,121.0,528.0,0.01975731
351,5.0,N,29.0,173.8475802,459.0,0.019853569
9235,4.5,N,35.0,95.0,208.0,0.038744409
712,4.5,N,55.0,69.54872613,415.0,0.029691334
627,5.0,S,67.0,113.802414,462.0,0.055346873
8878,4.6,N,53.0,114.0,732.0,0.006292997
615,4.5,S,72.0,127.1958683,376.0,0.057722931
543,4.8,N,41.0,104.7015797,131.0,0.088360041
354,5.0,R,38.0,196.8759421,444.0,0.026299757
9011,4.8,R,39.0,85.0,376.0,0.101366314
110,4.9,S,69.0,174.5443375,214.0,0.035293358
8864,5.3,S,76.0,46.0,417.0,0.757615263
285,4.8,S,82.0,55.86760085,608.0,0.081579442
192,4.9,S,82.0,144.1949823,317.0,0.203691928
265,4.8,S,83.0,117.3061088,193.0,0.153161995
8902,4.8,N,64.0,9.3,745.0,6.121710678
9239,4.5,R,80.0,81.0,445.0,0.075786536
8891,4.5,N,46.0,54.0,827.0,0.023691767
610,4.5,S,85.0,106.5830104,660.0,0.02405221
576,4.5,S,89.0,118.816459,362.0,0.095206636
526,4.5,S,60.0,74.8611826,445.0,0.033861817
234,5.1,N,45.0,173.0815558,271.0,0.081390314
653,4.7,S,89.0,60.81838013,365.0,0.138794335
121,4.5,S,83.0,63.84537523,914.0,0.048464625
8843,5.0,N,52.0,56.0,171.0,0.17208819
8674,5.2,N,39.0,173.0,198.0,0.199794988
717,4.7,N,55.0,93.27038375,948.0,0.018020617
410,4.7,N,29.0,58.83570582,1323.0,0.047525864
9239,4.5,R,80.0,102.0,430.0,0.019039992
504,4.9,S,60.0,139.3848711,131.0,0.382035557
671,4.7,S,88.0,184.9485667,390.0,0.015559445
114,4.8,N,34.0,23.6648795,343.0,0.098486118
501,4.7,S,69.0,50.44353583,510.0,0.0782663
309,5.4,N,44.0,147.7974697,298.0,0.203987941
667,4.5,S,85.0,77.51760247,654.0,0.018714669
480,4.6,S,57.0,162.8825843,233.0,0.067749067
9122,4.9,S,78.0,83.0,426.0,0.090934921
9152,4.6,N,55.0,47.0,280.0,0.169118986
722,4.7,S,90.0,56.99334317,529.0,0.04821483
421,4.8,N,42.0,20.57575744,948.0,1.344988958
419,4.5,N,44.0,22.13302658,323.0,0.21092746
367,4.9,N,55.0,93.33774398,745.0,0.03902866
9221,4.5,S,83.0,164.0,868.0,0.016768735
379,5.2,S,79.0,81.2649573,444.0,0.4690984
480,4.6,S,57.0,46.16931329,484.0,0.09608711
439,5.3,N,34.0,190.8691896,827.0,0.054350103
231,4.5,N,37.0,98.55614475,314.0,0.039821395
457,5.0,S,77.0,77.48010226,654.0,0.098999753
72,4.9,S,74.0,70.31476962,489.0,0.064372188
358,5.2,N,43.0,69.11037346,695.0,0.160190484
367,4.9,N,55.0,135.5595657,429.0,0.104630285
8843,5.0,N,52.0,119.0,1010.0,0.017371807
